user_id,variant,segment,started_test,completed_test,viewed_report,purchased,refunded
variant_2298,variant,new,False,False,False,False,False
variant_2299,variant,new,True,True,True,False,False
variant_2300,variant,new,False,False,False,False,False
variant_2301,variant,new,True,False,False,False,False
variant_2302,variant,new,True,False,False,False,False
variant_2303,variant,returning,True,True,True,False,False
variant_2304,variant,new,True,True,True,False,False
variant_2305,variant,new,True,True,True,False,False
variant_2306,variant,new,False,False,False,False,False
variant_2307,variant,returning,False,False,False,False,False
variant_2308,variant,new,True,False,False,False,False
variant_2309,variant,returning,True,True,True,True,False
variant_2310,variant,new,True,True,True,True,False
variant_2311,variant,new,False,False,False,False,False
variant_2312,variant,new,True,True,True,False,False
variant_2313,variant,new,True,True,True,False,False
variant_2314,variant,new,True,True,True,False,False
variant_2315,variant,returning,False,False,False,False,False
variant_2316,variant,returning,True,False,False,False,False
variant_2317,variant,new,True,True,True,False,False
variant_2318,variant,new,False,False,False,False,False
variant_2319,variant,new,True,True,True,False,False
variant_2320,variant,returning,True,True,True,True,False
variant_2321,variant,new,False,False,False,False,False
variant_2322,variant,new,True,True,True,False,False
variant_2323,variant,new,True,True,True,False,False
variant_2324,variant,returning,True,True,True,False,False
variant_2325,variant,new,True,False,False,False,False
variant_2326,variant,new,True,False,False,False,False
variant_2327,variant,new,True,True,True,True,False
variant_2328,variant,returning,True,True,True,False,False
variant_2329,variant,new,False,False,False,False,False
variant_2330,variant,returning,True,False,False,False,False
variant_2331,variant,returning,True,False,False,False,False
variant_2332,variant,new,True,True,True,True,False
variant_2333,variant,returning,False,False,False,False,False
variant_2334,variant,returning,True,True,False,False,False
variant_2335,variant,new,False,False,False,False,False
variant_2336,variant,returning,False,False,False,False,False
variant_2337,variant,new,False,False,False,False,False
variant_2338,variant,new,False,False,False,False,False
variant_2339,variant,new,True,True,True,False,False
variant_2340,variant,returning,False,False,False,False,False
variant_2341,variant,returning,True,True,True,True,False
variant_2342,variant,new,True,True,True,True,False
variant_2343,variant,returning,True,True,True,True,True
variant_2344,variant,returning,False,False,False,False,False
variant_2345,variant,returning,True,True,True,False,False
variant_2346,variant,new,False,False,False,False,False
variant_2347,variant,new,False,False,False,False,False
variant_2348,variant,new,True,True,True,False,False
variant_2349,variant,new,True,True,True,True,False
variant_2350,variant,new,True,True,True,False,False
variant_2351,variant,new,True,True,True,True,False
variant_2352,variant,new,True,True,True,True,False
variant_2353,variant,returning,True,True,False,False,False
variant_2354,variant,new,True,False,False,False,False
variant_2355,variant,new,True,True,True,True,True
variant_2356,variant,returning,True,True,True,False,False
variant_2357,variant,new,True,False,False,False,False
variant_2358,variant,returning,True,False,False,False,False
variant_2359,variant,returning,False,False,False,False,False
variant_2360,variant,new,True,False,False,False,False
variant_2361,variant,new,True,True,True,False,False
variant_2362,variant,new,True,False,False,False,False
variant_2363,variant,new,True,True,True,False,False
variant_2364,variant,new,False,False,False,False,False
variant_2365,variant,new,True,False,False,False,False
variant_2366,variant,new,True,False,False,False,False
variant_2367,variant,new,True,True,True,True,False
variant_2368,variant,new,False,False,False,False,False
variant_2369,variant,new,True,True,True,False,False
variant_2370,variant,new,True,True,True,False,False
variant_2371,variant,new,True,True,True,False,False
variant_2372,variant,returning,True,True,True,False,False
variant_2373,variant,returning,False,False,False,False,False
variant_2374,variant,returning,True,True,True,False,False
variant_2375,variant,new,True,True,True,False,False
variant_2376,variant,new,True,True,True,False,False
variant_2377,variant,returning,False,False,False,False,False
variant_2378,variant,returning,True,True,True,True,False
variant_2379,variant,returning,False,False,False,False,False
variant_2380,variant,new,True,True,True,True,False
variant_2381,variant,new,False,False,False,False,False
variant_2382,variant,new,False,False,False,False,False
variant_2383,variant,returning,False,False,False,False,False
variant_2384,variant,returning,False,False,False,False,False
variant_2385,variant,returning,False,False,False,False,False
variant_2386,variant,returning,False,False,False,False,False
variant_2387,variant,returning,True,True,True,False,False
variant_2388,variant,new,True,True,True,False,False
variant_2389,variant,returning,True,True,True,False,False
variant_2390,variant,returning,True,True,True,False,False
variant_2391,variant,returning,True,True,True,True,False
variant_2392,variant,returning,True,False,False,False,False
variant_2393,variant,new,False,False,False,False,False
variant_2394,variant,returning,True,False,False,False,False
variant_2395,variant,new,True,False,False,False,False
variant_2396,variant,returning,True,True,True,False,False
variant_2397,variant,returning,True,True,True,False,False
variant_2398,variant,returning,True,True,True,False,False
variant_2399,variant,new,True,True,True,False,False
variant_2400,variant,returning,True,True,True,False,False
variant_2401,variant,returning,False,False,False,False,False
variant_2402,variant,returning,True,True,True,False,False
variant_2403,variant,new,True,False,False,False,False
variant_2404,variant,returning,True,True,True,False,False
variant_2405,variant,returning,True,True,True,False,False
variant_2406,variant,new,True,True,True,False,False
variant_2407,variant,new,False,False,False,False,False
variant_2408,variant,returning,True,False,False,False,False
variant_2409,variant,returning,True,True,True,True,False
variant_2410,variant,new,True,True,True,False,False
variant_2411,variant,new,True,True,True,False,False
variant_2412,variant,returning,True,False,False,False,False
variant_2413,variant,returning,True,False,False,False,False
variant_2414,variant,new,False,False,False,False,False
variant_2415,variant,returning,True,True,True,False,False
variant_2416,variant,new,True,True,True,False,False
variant_2417,variant,new,True,True,True,False,False
variant_2418,variant,returning,True,True,True,False,False
variant_2419,variant,new,True,True,True,False,False
variant_2420,variant,new,True,True,True,False,False
variant_2421,variant,returning,False,False,False,False,False
variant_2422,variant,new,False,False,False,False,False
variant_2423,variant,new,True,False,False,False,False
variant_2424,variant,new,True,True,True,False,False
variant_2425,variant,new,True,True,True,False,False
variant_2426,variant,returning,False,False,False,False,False
variant_2427,variant,new,True,True,True,True,False
variant_2428,variant,new,False,False,False,False,False
variant_2429,variant,new,True,True,True,False,False
variant_2430,variant,returning,True,True,True,True,False
variant_2431,variant,returning,True,True,False,False,False
variant_2432,variant,new,True,True,True,False,False
variant_2433,variant,returning,True,False,False,False,False
variant_2434,variant,returning,True,True,True,False,False
variant_2435,variant,new,True,True,True,True,False
variant_2436,variant,new,False,False,False,False,False
variant_2437,variant,returning,True,True,False,False,False
variant_2438,variant,returning,True,True,True,False,False
variant_2439,variant,new,False,False,False,False,False
variant_2440,variant,new,True,True,True,False,False
variant_2441,variant,returning,True,False,False,False,False
variant_2442,variant,returning,True,True,True,False,False
variant_2443,variant,new,False,False,False,False,False
variant_2444,variant,new,False,False,False,False,False
variant_2445,variant,new,False,False,False,False,False
variant_2446,variant,returning,True,False,False,False,False
variant_2447,variant,returning,False,False,False,False,False
variant_2448,variant,new,True,True,True,True,False
variant_2449,variant,returning,True,True,True,True,False
variant_2450,variant,new,True,True,True,False,False
variant_2451,variant,returning,True,True,True,True,False
variant_2452,variant,new,True,True,True,False,False
variant_2453,variant,new,True,True,False,False,False
variant_2454,variant,new,False,False,False,False,False
variant_2455,variant,new,True,True,True,True,False
variant_2456,variant,returning,False,False,False,False,False
variant_2457,variant,new,True,True,True,False,False
variant_2458,variant,new,True,True,True,False,False
variant_2459,variant,returning,True,True,True,False,False
variant_2460,variant,new,False,False,False,False,False
variant_2461,variant,new,False,False,False,False,False
variant_2462,variant,new,True,False,False,False,False
variant_2463,variant,returning,True,False,False,False,False
variant_2464,variant,returning,True,True,True,False,False
variant_2465,variant,returning,True,True,True,False,False
variant_2466,variant,returning,True,True,True,False,False
variant_2467,variant,new,False,False,False,False,False
variant_2468,variant,new,True,False,False,False,False
variant_2469,variant,returning,True,True,True,False,False
variant_2470,variant,new,True,True,True,True,False
variant_2471,variant,returning,False,False,False,False,False
variant_2472,variant,new,True,True,True,False,False
variant_2473,variant,new,True,True,True,False,False
variant_2474,variant,new,False,False,False,False,False
variant_2475,variant,new,True,True,True,False,False
variant_2476,variant,returning,True,True,True,True,False
variant_2477,variant,returning,True,False,False,False,False
variant_2478,variant,returning,False,False,False,False,False
variant_2479,variant,returning,True,True,False,False,False
variant_2480,variant,new,True,True,True,False,False
variant_2481,variant,new,True,True,True,False,False
variant_2482,variant,returning,True,True,True,False,False
variant_2483,variant,new,True,False,False,False,False
variant_2484,variant,new,True,True,True,False,False
variant_2485,variant,new,True,True,True,True,False
variant_2486,variant,returning,True,True,True,False,False
variant_2487,variant,returning,False,False,False,False,False
variant_2488,variant,new,True,True,False,False,False
variant_2489,variant,new,True,True,True,False,False
variant_2490,variant,new,True,True,True,False,False
variant_2491,variant,new,True,True,True,True,False
variant_2492,variant,new,False,False,False,False,False
variant_2493,variant,returning,False,False,False,False,False
variant_2494,variant,returning,True,False,False,False,False
variant_2495,variant,returning,True,True,True,False,False
variant_2496,variant,returning,True,True,True,True,False
variant_2497,variant,returning,False,False,False,False,False
variant_2498,variant,returning,True,True,True,True,False
variant_2499,variant,new,True,True,True,True,False
variant_2500,variant,returning,True,True,True,True,False
variant_2501,variant,new,True,False,False,False,False
variant_2502,variant,new,True,True,True,False,False
variant_2503,variant,new,True,True,True,True,False
variant_2504,variant,returning,True,False,False,False,False
variant_2505,variant,returning,True,True,True,False,False
variant_2506,variant,returning,True,True,True,False,False
variant_2507,variant,new,True,True,True,False,False
variant_2508,variant,returning,True,True,True,True,False
variant_2509,variant,returning,True,True,False,False,False
variant_2510,variant,returning,True,False,False,False,False
variant_2511,variant,new,True,True,True,False,False
variant_2512,variant,new,False,False,False,False,False
variant_2513,variant,new,False,False,False,False,False
variant_2514,variant,returning,True,True,True,False,False
variant_2515,variant,new,True,True,True,True,False
variant_2516,variant,returning,False,False,False,False,False
variant_2517,variant,new,True,True,True,True,False
variant_2518,variant,returning,True,True,False,False,False
variant_2519,variant,new,True,True,True,True,False
variant_2520,variant,returning,True,True,True,False,False
variant_2521,variant,returning,False,False,False,False,False
variant_2522,variant,returning,True,True,True,False,False
variant_2523,variant,returning,False,False,False,False,False
variant_2524,variant,new,True,True,False,False,False
variant_2525,variant,new,True,True,False,False,False
variant_2526,variant,new,True,False,False,False,False
variant_2527,variant,returning,False,False,False,False,False
variant_2528,variant,returning,False,False,False,False,False
variant_2529,variant,new,True,True,True,False,False
variant_2530,variant,returning,False,False,False,False,False
variant_2531,variant,new,False,False,False,False,False
variant_2532,variant,new,False,False,False,False,False
variant_2533,variant,new,True,False,False,False,False
variant_2534,variant,returning,False,False,False,False,False
variant_2535,variant,new,True,True,True,False,False
variant_2536,variant,returning,True,True,True,False,False
variant_2537,variant,returning,True,False,False,False,False
variant_2538,variant,new,True,True,True,False,False
variant_2539,variant,new,False,False,False,False,False
variant_2540,variant,returning,True,True,True,False,False
variant_2541,variant,returning,True,True,True,False,False
variant_2542,variant,new,False,False,False,False,False
variant_2543,variant,new,True,True,True,False,False
variant_2544,variant,new,True,True,True,False,False
variant_2545,variant,new,True,True,True,False,False
variant_2546,variant,new,True,False,False,False,False
variant_2547,variant,returning,True,False,False,False,False
variant_2548,variant,new,False,False,False,False,False
variant_2549,variant,returning,True,True,True,False,False
variant_2550,variant,new,True,False,False,False,False
variant_2551,variant,returning,True,True,True,False,False
variant_2552,variant,returning,False,False,False,False,False
variant_2553,variant,new,True,True,True,False,False
variant_2554,variant,new,False,False,False,False,False
variant_2555,variant,new,True,True,True,False,False
variant_2556,variant,new,True,False,False,False,False
variant_2557,variant,returning,True,True,True,False,False
variant_2558,variant,returning,True,True,True,False,False
variant_2559,variant,returning,True,False,False,False,False
variant_2560,variant,returning,True,True,False,False,False
variant_2561,variant,new,True,True,True,False,False
variant_2562,variant,new,True,True,True,False,False
variant_2563,variant,new,True,True,True,False,False
variant_2564,variant,returning,True,True,True,False,False
variant_2565,variant,new,True,True,True,False,False
variant_2566,variant,new,False,False,False,False,False
variant_2567,variant,returning,False,False,False,False,False
variant_2568,variant,new,False,False,False,False,False
variant_2569,variant,new,True,True,True,False,False
variant_2570,variant,new,False,False,False,False,False
variant_2571,variant,new,False,False,False,False,False
variant_2572,variant,new,True,True,True,False,False
variant_2573,variant,new,True,True,True,False,False
variant_2574,variant,new,True,True,False,False,False
variant_2575,variant,returning,True,True,True,False,False
variant_2576,variant,new,True,True,True,False,False
variant_2577,variant,returning,True,True,True,False,False
variant_2578,variant,returning,True,True,True,False,False
variant_2579,variant,returning,True,True,True,False,False
variant_2580,variant,returning,True,True,False,False,False
variant_2581,variant,new,True,False,False,False,False
variant_2582,variant,new,True,True,True,True,False
variant_2583,variant,new,True,True,True,True,False
variant_2584,variant,new,False,False,False,False,False
variant_2585,variant,returning,True,True,True,False,False
variant_2586,variant,new,True,True,True,False,False
variant_2587,variant,new,True,True,True,False,False
variant_2588,variant,new,True,True,True,False,False
variant_2589,variant,returning,False,False,False,False,False
variant_2590,variant,new,False,False,False,False,False
variant_2591,variant,new,True,False,False,False,False
variant_2592,variant,returning,True,True,True,False,False
variant_2593,variant,returning,True,True,False,False,False
variant_2594,variant,new,True,True,True,False,False
variant_2595,variant,new,True,True,True,True,False
variant_2596,variant,returning,True,True,True,False,False
variant_2597,variant,new,True,True,True,True,False
variant_2598,variant,returning,True,True,True,False,False
variant_2599,variant,returning,False,False,False,False,False
variant_2600,variant,returning,True,True,True,False,False
variant_2601,variant,returning,False,False,False,False,False
variant_2602,variant,returning,False,False,False,False,False
variant_2603,variant,new,True,True,True,True,False
variant_2604,variant,new,False,False,False,False,False
variant_2605,variant,returning,True,True,True,False,False
variant_2606,variant,new,True,True,True,False,False
variant_2607,variant,returning,True,True,True,False,False
variant_2608,variant,new,True,True,True,False,False
variant_2609,variant,new,True,True,True,False,False
variant_2610,variant,new,True,True,True,False,False
variant_2611,variant,returning,True,True,True,False,False
variant_2612,variant,new,False,False,False,False,False
variant_2613,variant,new,True,True,True,True,False
variant_2614,variant,new,True,True,False,False,False
variant_2615,variant,new,True,False,False,False,False
variant_2616,variant,returning,False,False,False,False,False
variant_2617,variant,returning,True,True,True,True,False
variant_2618,variant,returning,False,False,False,False,False
variant_2619,variant,returning,True,True,True,True,False
variant_2620,variant,new,True,True,True,True,False
variant_2621,variant,returning,True,True,True,False,False
variant_2622,variant,returning,True,True,True,False,False
variant_2623,variant,returning,True,True,True,False,False
variant_2624,variant,new,False,False,False,False,False
variant_2625,variant,new,True,True,True,False,False
variant_2626,variant,new,True,False,False,False,False
variant_2627,variant,new,True,True,False,False,False
variant_2628,variant,new,True,True,True,False,False
variant_2629,variant,returning,True,True,True,False,False
variant_2630,variant,new,False,False,False,False,False
variant_2631,variant,new,False,False,False,False,False
variant_2632,variant,returning,True,False,False,False,False
variant_2633,variant,returning,True,False,False,False,False
variant_2634,variant,new,True,True,True,True,False
variant_2635,variant,new,True,False,False,False,False
variant_2636,variant,returning,True,True,True,False,False
variant_2637,variant,returning,True,True,True,False,False
variant_2638,variant,returning,True,False,False,False,False
variant_2639,variant,new,False,False,False,False,False
variant_2640,variant,returning,False,False,False,False,False
variant_2641,variant,returning,True,False,False,False,False
variant_2642,variant,new,False,False,False,False,False
variant_2643,variant,new,False,False,False,False,False
variant_2644,variant,returning,True,False,False,False,False
variant_2645,variant,returning,False,False,False,False,False
variant_2646,variant,new,False,False,False,False,False
variant_2647,variant,returning,True,True,True,False,False
variant_2648,variant,returning,False,False,False,False,False
variant_2649,variant,new,True,True,False,False,False
variant_2650,variant,new,True,False,False,False,False
variant_2651,variant,new,True,True,True,False,False
variant_2652,variant,returning,True,True,True,False,False
variant_2653,variant,new,True,True,False,False,False
variant_2654,variant,returning,True,True,True,False,False
variant_2655,variant,new,False,False,False,False,False
variant_2656,variant,returning,False,False,False,False,False
variant_2657,variant,returning,True,False,False,False,False
variant_2658,variant,returning,True,True,True,False,False
variant_2659,variant,returning,True,True,True,False,False
variant_2660,variant,new,True,True,True,False,False
variant_2661,variant,new,True,True,True,False,False
variant_2662,variant,new,False,False,False,False,False
variant_2663,variant,returning,True,False,False,False,False
variant_2664,variant,new,True,True,True,False,False
variant_2665,variant,new,True,True,True,False,False
variant_2666,variant,new,True,True,True,False,False
variant_2667,variant,returning,True,True,False,False,False
variant_2668,variant,new,True,True,True,False,False
variant_2669,variant,new,True,True,True,False,False
variant_2670,variant,new,False,False,False,False,False
variant_2671,variant,new,True,True,False,False,False
variant_2672,variant,returning,False,False,False,False,False
variant_2673,variant,returning,True,True,False,False,False
variant_2674,variant,returning,True,True,True,True,False
variant_2675,variant,new,True,True,True,False,False
variant_2676,variant,new,False,False,False,False,False
variant_2677,variant,returning,False,False,False,False,False
variant_2678,variant,new,True,True,True,False,False
variant_2679,variant,returning,True,True,True,False,False
variant_2680,variant,returning,True,True,True,False,False
variant_2681,variant,new,True,True,True,True,False
variant_2682,variant,returning,False,False,False,False,False
variant_2683,variant,new,True,True,True,False,False
variant_2684,variant,new,True,False,False,False,False
variant_2685,variant,new,True,True,True,True,False
variant_2686,variant,returning,True,True,True,False,False
variant_2687,variant,returning,False,False,False,False,False
variant_2688,variant,new,True,True,True,False,False
variant_2689,variant,returning,False,False,False,False,False
variant_2690,variant,new,True,True,True,False,False
variant_2691,variant,new,False,False,False,False,False
variant_2692,variant,returning,True,True,True,False,False
variant_2693,variant,returning,True,True,True,False,False
variant_2694,variant,returning,True,True,True,True,False
variant_2695,variant,returning,True,True,True,False,False
variant_2696,variant,new,False,False,False,False,False
variant_2697,variant,new,False,False,False,False,False
variant_2698,variant,new,True,False,False,False,False
variant_2699,variant,returning,True,True,True,False,False
variant_2700,variant,new,True,False,False,False,False
variant_2701,variant,new,True,False,False,False,False
variant_2702,variant,returning,True,True,True,False,False
variant_2703,variant,new,True,True,False,False,False
variant_2704,variant,returning,True,True,False,False,False
variant_2705,variant,returning,False,False,False,False,False
variant_2706,variant,new,True,True,True,False,False
variant_2707,variant,new,True,True,True,False,False
variant_2708,variant,returning,False,False,False,False,False
variant_2709,variant,returning,True,False,False,False,False
variant_2710,variant,new,True,False,False,False,False
variant_2711,variant,returning,True,False,False,False,False
variant_2712,variant,new,True,True,True,False,False
variant_2713,variant,returning,True,True,False,False,False
variant_2714,variant,new,True,True,False,False,False
variant_2715,variant,new,True,True,True,True,False
variant_2716,variant,returning,True,False,False,False,False
variant_2717,variant,new,True,False,False,False,False
variant_2718,variant,returning,True,True,True,False,False
variant_2719,variant,returning,False,False,False,False,False
variant_2720,variant,returning,True,True,False,False,False
variant_2721,variant,new,True,True,True,False,False
variant_2722,variant,new,True,True,True,False,False
variant_2723,variant,new,True,True,True,False,False
variant_2724,variant,new,True,False,False,False,False
variant_2725,variant,new,True,True,True,False,False
variant_2726,variant,new,True,True,True,False,False
variant_2727,variant,new,True,True,True,True,False
variant_2728,variant,returning,True,True,True,False,False
variant_2729,variant,new,True,True,True,False,False
variant_2730,variant,new,True,True,True,False,False
variant_2731,variant,returning,True,True,True,False,False
variant_2732,variant,new,True,True,True,False,False
variant_2733,variant,returning,True,True,True,False,False
variant_2734,variant,returning,True,False,False,False,False
variant_2735,variant,returning,True,True,True,False,False
variant_2736,variant,returning,True,True,True,True,False
variant_2737,variant,returning,True,True,True,False,False
variant_2738,variant,returning,True,True,True,False,False
variant_2739,variant,new,True,True,True,True,False
variant_2740,variant,new,True,False,False,False,False
variant_2741,variant,returning,True,True,True,True,False
variant_2742,variant,new,False,False,False,False,False
variant_2743,variant,new,True,True,True,False,False
variant_2744,variant,returning,True,False,False,False,False
variant_2745,variant,new,True,True,True,False,False
variant_2746,variant,new,True,True,True,True,False
variant_2747,variant,returning,False,False,False,False,False
variant_2748,variant,new,False,False,False,False,False
variant_2749,variant,new,True,True,False,False,False
variant_2750,variant,returning,True,False,False,False,False
variant_2751,variant,returning,True,False,False,False,False
variant_2752,variant,new,True,True,True,False,False
variant_2753,variant,new,True,True,True,False,False
variant_2754,variant,new,True,False,False,False,False
variant_2755,variant,returning,True,True,True,False,False
variant_2756,variant,new,True,True,True,False,False
variant_2757,variant,returning,True,True,False,False,False
variant_2758,variant,returning,True,True,True,False,False
variant_2759,variant,new,False,False,False,False,False
variant_2760,variant,returning,True,True,True,False,False
variant_2761,variant,returning,False,False,False,False,False
variant_2762,variant,returning,True,True,True,True,False
variant_2763,variant,returning,True,True,True,False,False
variant_2764,variant,new,True,True,True,False,False
variant_2765,variant,returning,True,True,True,False,False
variant_2766,variant,returning,False,False,False,False,False
variant_2767,variant,new,False,False,False,False,False
variant_2768,variant,new,True,False,False,False,False
variant_2769,variant,returning,True,True,True,False,False
variant_2770,variant,new,True,True,True,True,False
variant_2771,variant,new,False,False,False,False,False
variant_2772,variant,new,True,True,True,False,False
variant_2773,variant,new,False,False,False,False,False
variant_2774,variant,new,True,False,False,False,False
variant_2775,variant,new,True,False,False,False,False
variant_2776,variant,new,True,True,True,True,False
variant_2777,variant,new,False,False,False,False,False
variant_2778,variant,new,True,True,False,False,False
variant_2779,variant,new,True,True,False,False,False
variant_2780,variant,new,True,True,True,False,False
variant_2781,variant,new,True,False,False,False,False
variant_2782,variant,new,True,False,False,False,False
variant_2783,variant,returning,False,False,False,False,False
variant_2784,variant,new,True,True,True,False,False
variant_2785,variant,returning,False,False,False,False,False
variant_2786,variant,new,True,True,True,True,False
variant_2787,variant,new,False,False,False,False,False
variant_2788,variant,new,False,False,False,False,False
variant_2789,variant,new,True,True,True,False,False
variant_2790,variant,returning,False,False,False,False,False
variant_2791,variant,returning,True,True,True,False,False
variant_2792,variant,new,True,False,False,False,False
variant_2793,variant,new,True,True,True,False,False
variant_2794,variant,new,True,True,True,False,False
variant_2795,variant,returning,True,True,True,False,False
variant_2796,variant,new,False,False,False,False,False
variant_2797,variant,new,False,False,False,False,False
variant_2798,variant,new,True,True,True,False,False
variant_2799,variant,returning,False,False,False,False,False
variant_2800,variant,returning,False,False,False,False,False
variant_2801,variant,new,False,False,False,False,False
variant_2802,variant,new,True,True,True,False,False
variant_2803,variant,returning,True,False,False,False,False
variant_2804,variant,new,True,True,True,False,False
variant_2805,variant,new,False,False,False,False,False
variant_2806,variant,new,True,True,True,True,False
variant_2807,variant,new,False,False,False,False,False
variant_2808,variant,new,False,False,False,False,False
variant_2809,variant,returning,True,True,True,False,False
variant_2810,variant,returning,False,False,False,False,False
variant_2811,variant,new,True,True,True,False,False
variant_2812,variant,new,True,True,True,False,False
variant_2813,variant,new,True,True,True,False,False
variant_2814,variant,returning,False,False,False,False,False
variant_2815,variant,new,False,False,False,False,False
variant_2816,variant,new,False,False,False,False,False
variant_2817,variant,new,True,True,True,True,False
variant_2818,variant,new,True,True,False,False,False
variant_2819,variant,new,False,False,False,False,False
variant_2820,variant,new,False,False,False,False,False
variant_2821,variant,returning,False,False,False,False,False
variant_2822,variant,new,True,True,True,False,False
variant_2823,variant,returning,True,True,True,True,False
variant_2824,variant,returning,True,True,True,False,False
variant_2825,variant,new,False,False,False,False,False
variant_2826,variant,returning,True,True,True,False,False
variant_2827,variant,returning,False,False,False,False,False
variant_2828,variant,new,True,True,False,False,False
variant_2829,variant,returning,False,False,False,False,False
variant_2830,variant,returning,True,True,False,False,False
variant_2831,variant,returning,True,True,True,False,False
variant_2832,variant,new,True,True,True,False,False
variant_2833,variant,new,True,True,True,False,False
variant_2834,variant,new,False,False,False,False,False
variant_2835,variant,new,True,True,True,False,False
variant_2836,variant,new,True,True,True,True,False
variant_2837,variant,returning,True,True,True,False,False
variant_2838,variant,new,False,False,False,False,False
variant_2839,variant,new,False,False,False,False,False
variant_2840,variant,new,False,False,False,False,False
variant_2841,variant,new,True,False,False,False,False
variant_2842,variant,returning,False,False,False,False,False
variant_2843,variant,returning,True,True,True,False,False
variant_2844,variant,new,False,False,False,False,False
variant_2845,variant,new,True,True,True,False,False
variant_2846,variant,new,True,False,False,False,False
variant_2847,variant,returning,True,True,True,False,False
variant_2848,variant,new,False,False,False,False,False
variant_2849,variant,new,True,True,True,True,False
variant_2850,variant,new,True,True,True,False,False
variant_2851,variant,new,True,True,True,False,False
variant_2852,variant,new,False,False,False,False,False
variant_2853,variant,returning,True,True,True,False,False
variant_2854,variant,new,True,False,False,False,False
variant_2855,variant,new,False,False,False,False,False
variant_2856,variant,new,True,True,True,True,False
variant_2857,variant,new,True,True,True,True,False
variant_2858,variant,returning,True,True,True,False,False
variant_2859,variant,returning,True,True,True,True,False
variant_2860,variant,returning,True,True,True,True,False
variant_2861,variant,returning,True,False,False,False,False
variant_2862,variant,returning,True,True,True,False,False
variant_2863,variant,new,True,True,True,True,False
variant_2864,variant,new,True,True,True,True,False
variant_2865,variant,returning,True,True,True,False,False
variant_2866,variant,returning,True,False,False,False,False
variant_2867,variant,new,True,False,False,False,False
variant_2868,variant,new,True,True,True,True,False
variant_2869,variant,returning,True,True,True,True,False
variant_2870,variant,new,True,False,False,False,False
variant_2871,variant,new,True,True,True,False,False
variant_2872,variant,new,True,True,True,False,False
variant_2873,variant,new,True,True,True,False,False
variant_2874,variant,new,True,True,True,False,False
variant_2875,variant,returning,True,True,True,False,False
variant_2876,variant,returning,False,False,False,False,False
variant_2877,variant,new,True,True,False,False,False
variant_2878,variant,new,True,True,True,False,False
variant_2879,variant,new,True,True,True,False,False
variant_2880,variant,new,True,True,True,True,False
variant_2881,variant,new,False,False,False,False,False
variant_2882,variant,returning,True,True,True,False,False
variant_2883,variant,returning,True,True,True,False,False
variant_2884,variant,new,True,True,False,False,False
variant_2885,variant,returning,True,False,False,False,False
variant_2886,variant,new,False,False,False,False,False
variant_2887,variant,returning,True,False,False,False,False
variant_2888,variant,new,False,False,False,False,False
variant_2889,variant,returning,True,True,True,False,False
variant_2890,variant,new,False,False,False,False,False
variant_2891,variant,new,True,True,True,False,False
variant_2892,variant,new,True,True,False,False,False
variant_2893,variant,returning,True,True,True,False,False
variant_2894,variant,returning,False,False,False,False,False
variant_2895,variant,returning,True,True,False,False,False
variant_2896,variant,returning,True,True,True,False,False
variant_2897,variant,new,True,True,False,False,False
variant_2898,variant,returning,False,False,False,False,False
variant_2899,variant,returning,True,True,True,True,False
variant_2900,variant,new,True,True,True,False,False
variant_2901,variant,new,True,True,True,False,False
variant_2902,variant,new,False,False,False,False,False
variant_2903,variant,new,False,False,False,False,False
variant_2904,variant,new,True,True,True,False,False
variant_2905,variant,returning,True,True,True,True,False
variant_2906,variant,returning,True,True,True,False,False
variant_2907,variant,new,True,True,True,False,False
variant_2908,variant,returning,True,True,True,True,False
variant_2909,variant,returning,True,True,True,False,False
variant_2910,variant,new,True,True,True,False,False
variant_2911,variant,returning,True,True,True,False,False
variant_2912,variant,returning,True,True,True,True,False
variant_2913,variant,new,True,True,True,False,False
variant_2914,variant,returning,False,False,False,False,False
variant_2915,variant,new,False,False,False,False,False
variant_2916,variant,new,True,True,True,False,False
variant_2917,variant,new,True,True,True,True,False
variant_2918,variant,returning,False,False,False,False,False
variant_2919,variant,returning,False,False,False,False,False
variant_2920,variant,new,True,True,True,False,False
variant_2921,variant,new,True,True,True,False,False
variant_2922,variant,new,False,False,False,False,False
variant_2923,variant,returning,True,True,True,False,False
variant_2924,variant,new,True,True,True,False,False
variant_2925,variant,new,True,True,True,True,False
variant_2926,variant,new,False,False,False,False,False
variant_2927,variant,new,True,True,True,False,False
variant_2928,variant,returning,True,True,True,True,False
variant_2929,variant,returning,True,True,True,False,False
variant_2930,variant,new,True,True,True,False,False
variant_2931,variant,returning,True,True,True,False,False
variant_2932,variant,returning,True,True,True,False,False
variant_2933,variant,new,True,True,True,False,False
variant_2934,variant,new,False,False,False,False,False
variant_2935,variant,returning,True,True,False,False,False
variant_2936,variant,new,True,False,False,False,False
variant_2937,variant,returning,True,True,True,True,True
variant_2938,variant,new,True,True,True,True,False
variant_2939,variant,returning,True,True,False,False,False
variant_2940,variant,new,True,True,False,False,False
variant_2941,variant,new,True,True,True,True,False
variant_2942,variant,new,True,True,True,False,False
variant_2943,variant,new,True,True,True,False,False
variant_2944,variant,returning,True,False,False,False,False
variant_2945,variant,returning,True,True,True,True,False
variant_2946,variant,new,True,True,True,False,False
variant_2947,variant,returning,True,True,True,False,False
variant_2948,variant,new,False,False,False,False,False
